"POBREZA","INTERNET","NIVEL_EDU","MAL_CRONICO","TIPO_EMPLEO","UBIGEO"
"0","0","4","0","1","010701"
"1","0","4","1","0","010701"
"0","0","3","1","1","010701"
"0","0","3","0","0","010701"
"0","1","3","1","0","010701"
"0","1","3","1","0","010701"
"0","1","4","0","1","010701"
"0","1","5","0","1","010701"
"0","1","3","0","0","010701"
"1","0","3","1","0","010701"
"0","0","3","1","0","010701"
"0","1","6","1","0","010701"
"0","0","3","0","0","010701"
"0","0","1","1","0","010701"
"1","0","5","1","1","010701"
"0","1","3","1","0","010203"
"0","1","3","0","1","010203"
"0","0","4","0","1","010203"
"0","1","3","0","0","010203"
"0","0","3","1","0","010203"
"0","0","4","1","0","010203"
"1","0","3","1","0","010701"
"0","1","3","0","0","010701"
"1","0","3","0","0","010701"
"0","1","1","1","0","010701"
"1","0","3","0","0","010701"
"1","0","3","0","0","010701"
"0","1","4","1","0","010201"
"0","1","3","1","0","010201"
"1","0","3","0","1","010201"
"1","0","3","0","0","010201"
"0","1","4","0","0","010201"
"0","0","4","1","0","010201"
"0","0","3","1","0","010307"
"0","0","1","1","0","010307"
"0","1","3","0","1","010307"
"1","1","3","0","0","010307"
"0","0","3","1","0","010307"
"0","1","3","1","1","010307"
"0","0","4","1","1","010502"
"1","0","1","1","1","010502"
"0","0","3","1","0","010502"
"0","0","3","0","1","010502"
"0","1","3","1","0","010502"
"0","0","4","0","0","010502"
"0","1","2","0","1","010701"
"0","0","3","1","0","010701"
"0","1","4","0","0","010701"
"0","1","4","0","1","010701"
"0","0","1","1","0","010701"
"0","1","4","1","1","010205"
"0","1","4","0","0","010205"
"0","1","4","0","0","010205"
"0","0","4","1","1","010205"
"0","0","4","1","0","010205"
"0","0","4","1","1","010205"
"1","0","3","0","0","010701"
"0","0","5","1","1","010701"
"0","1","5","0","1","010701"
"0","0","4","0","1","010701"
"0","1","4","0","0","010701"
"0","0","3","0","0","010701"
"0","1","4","1","1","010201"
"0","0","3","0","1","010201"
"1","1","4","0","1","010201"
"0","0","3","0","0","010201"
"0","0","3","0","0","010201"
"0","1","3","1","0","010201"
"0","1","3","1","0","010701"
"0","0","4","1","0","010701"
"0","1","3","0","0","010701"
"0","0","5","1","0","010701"
"0","1","3","1","0","010701"
"0","1","1","1","0","010701"
"0","1","3","1","1","010201"
"1","0","4","0","1","010201"
"0","1","6","1","1","010201"
"0","1","3","1","1","010201"
"0","1","6","1","0","010201"
"0","1","4","0","0","010201"
"0","0","2","1","0","010401"
"0","1","3","0","0","010401"
"1","1","3","0","0","010401"
"0","0","4","0","0","010401"
"0","1","3","0","1","010401"
"0","1","4","1","0","010401"
"0","0","3","1","1","010201"
"0","0","4","1","1","010201"
"0","0","3","1","1","010201"
"0","0","3","1","0","010201"
"0","0","3","1","0","010201"
"0","0","2","0","0","010201"
"0","1","4","1","1","010201"
"0","1","4","1","1","010201"
"1","0","1","1","0","010201"
"0","1","1","0","0","010201"
"0","0","3","1","0","010201"
"0","1","4","1","0","010706"
"0","1","4","1","0","010706"
"0","1","3","0","1","010706"
"0","0","2","0","1","010706"
"0","0","3","1","0","010706"
"0","1","3","1","0","010312"
"0","0","1","1","0","010312"
"0","1","4","0","0","010312"
"1","0","4","0","0","010312"
"1","1","3","0","0","010312"
"1","0","4","0","0","010205"
"1","0","3","0","0","010205"
"1","0","3","1","0","010205"
"1","0","4","0","0","010205"
"0","0","4","0","0","010205"
"0","0","3","0","0","010205"
"0","0","3","0","0","010203"
"1","0","3","0","0","010203"
"1","0","3","1","0","010203"
"1","0","2","0","0","010203"
"0","0","4","0","0","010203"
"0","1","3","0","0","010601"
"0","1","5","0","1","010601"
"1","1","3","0","1","010601"
"1","0","3","0","0","010307"
"0","1","3","1","1","010307"
"0","0","3","1","0","010307"
"0","1","4","0","0","010307"
"0","0","3","0","0","010307"
"0","1","3","0","0","010307"
"0","1","1","0","1","010201"
"0","1","5","1","0","010201"
"0","0","4","0","0","010201"
"0","0","4","0","1","010201"
"0","1","3","0","1","010201"
"0","0","3","0","1","010201"
"0","1","2","0","1","010201"
"0","0","3","0","1","010201"
"1","0","3","1","0","010701"
"0","0","1","0","1","010701"
"0","1","3","1","0","010701"
"0","1","3","1","0","010701"
"0","0","3","0","0","010701"
"1","1","3","0","0","010701"
"0","1","1","0","0","010701"
"0","1","4","1","1","010701"
"0","1","1","0","1","010701"
"0","0","4","1","1","010701"
"0","1","3","0","0","010701"
"0","1","3","0","1","010701"
"1","0","5","1","0","010702"
"0","1","5","0","0","010702"
"1","0","3","1","0","010702"
"0","1","3","1","0","010702"
"0","1","3","0","0","010702"
"1","1","4","0","0","010702"
"0","1","1","1","0","010701"
"0","1","4","0","0","010701"
"0","1","5","1","1","010701"
"0","0","3","0","1","010701"
"0","0","3","1","0","010701"
"0","1","4","0","1","010701"
"0","1","2","0","1","010701"
"0","0","4","0","1","010701"
"1","0","3","0","1","010701"
"0","0","2","0","0","010701"
"0","0","3","1","0","010701"
"0","0","4","0","0","010701"
"0","0","4","1","1","010701"
"0","0","3","0","0","010202"
"0","0","3","1","0","010202"
"0","0","1","1","1","010202"
"0","0","4","0","0","010202"
"0","0","3","1","0","010202"
"0","1","4","1","0","010202"
"0","1","4","1","0","010201"
"0","1","5","0","1","010201"
"0","1","3","0","1","010201"
"0","0","4","1","0","010201"
"0","1","3","1","0","010201"
"0","1","3","1","0","010201"
"0","1","6","1","0","010206"
"0","1","6","1","0","010206"
"0","0","4","0","0","010206"
"0","0","1","1","0","010206"
"0","1","5","1","1","010206"
"0","1","6","1","0","010206"
"0","1","4","0","0","010702"
"0","1","4","0","0","010702"
"0","1","4","0","0","010702"
"0","1","4","0","0","010702"
"0","0","2","0","1","010702"
"1","0","6","0","0","010702"
"1","0","4","1","1","010702"
"0","0","4","0","0","010702"
"1","0","3","1","0","010702"
"1","1","3","1","1","010702"
"0","0","4","0","1","010702"
"0","0","3","1","1","010702"
"0","1","4","0","0","010104"
"1","0","2","0","1","010104"
"0","0","3","0","1","010104"
"0","0","4","0","0","010104"
"0","0","3","0","0","010104"
"0","0","1","1","0","010104"
"0","0","3","1","0","010104"
"0","0","4","0","0","010104"
"0","0","3","0","0","010520"
"0","0","3","0","0","010520"
"1","0","3","1","0","010520"
"0","1","4","0","0","010520"
"0","1","3","1","0","010520"
"1","0","1","1","0","010520"
"0","0","5","1","1","010520"
"0","1","3","1","0","010520"
"0","0","1","1","0","010523"
"0","0","4","0","0","010523"
"1","1","4","0","0","010523"
"1","0","1","0","1","010523"
"0","0","3","1","1","010523"
"1","0","3","0","0","010523"
"0","0","4","0","0","010523"
"1","0","1","1","1","010523"
"0","0","2","0","0","010514"
"0","0","3","1","0","010514"
"0","0","3","1","0","010514"
"0","0","3","0","0","010514"
"1","0","3","0","0","010514"
"0","0","4","0","0","010514"
"0","0","3","1","0","010514"
"0","0","3","1","0","010514"
"0","1","4","0","0","010101"
"0","0","3","1","0","010101"
"1","0","3","0","0","010101"
"0","1","4","0","0","010101"
"0","0","3","0","0","010101"
"0","0","3","0","0","010101"
"0","0","1","1","0","010101"
"0","1","3","1","0","010101"
"0","0","2","0","0","010306"
"0","0","3","1","0","010306"
"0","1","3","0","0","010306"
"0","0","3","0","1","010306"
"0","0","3","0","1","010306"
"0","1","4","0","0","010306"
"0","1","4","0","0","010306"
"0","0","3","1","0","010306"
"0","0","3","1","0","010521"
"0","1","5","1","1","010521"
"0","0","3","0","0","010521"
"1","0","3","1","0","010521"
"0","1","3","0","0","010521"
"1","0","1","1","0","010521"
"0","1","4","0","0","010521"
"0","1","3","0","0","010521"
"0","0","3","1","0","010515"
"1","1","3","0","0","010515"
"0","1","3","1","0","010515"
"0","0","4","0","0","010515"
"0","0","1","1","0","010515"
"0","1","3","1","0","010515"
"0","1","3","1","0","010515"
"0","0","3","1","0","010515"
"0","0","3","1","0","010504"
"1","0","3","0","0","010504"
"1","0","3","1","0","010504"
"1","0","3","0","0","010504"
"0","0","4","0","0","010504"
"0","0","3","1","0","010504"
"1","0","3","0","0","010504"
"0","0","5","0","0","010504"
"0","0","3","1","1","010117"
"0","1","4","1","0","010117"
"0","0","1","1","0","010117"
"0","0","4","1","0","010117"
"0","0","4","1","0","010117"
"0","0","3","1","0","010117"
"0","0","3","1","0","010117"
"0","0","1","1","0","010117"
"0","0","1","1","0","010521"
"0","0","3","1","0","010521"
"0","0","3","0","0","010521"
"0","1","5","0","1","010521"
"0","1","3","0","0","010521"
"0","0","3","1","0","010521"
"0","0","3","0","0","010521"
"0","0","4","0","0","010521"
"0","1","3","1","0","010109"
"0","1","3","0","0","010109"
"0","0","4","1","0","010109"
"0","1","3","0","0","010109"
"0","1","3","0","0","010109"
"0","0","3","1","1","010109"
"1","0","3","0","0","010109"
"0","0","3","1","0","010109"
"0","1","4","0","0","010106"
"0","0","4","1","0","010106"
"0","0","3","1","0","010106"
"0","0","1","1","0","010106"
"0","0","6","1","0","010106"
"0","0","3","0","0","010106"
"0","1","3","1","0","010106"
"0","1","4","0","0","010106"
"0","0","3","0","0","010509"
"0","0","1","1","0","010509"
"1","0","3","0","0","010509"
"0","0","3","1","0","010509"
"0","0","3","1","0","010509"
"0","0","1","1","0","010509"
"0","0","3","0","0","010509"
"0","0","3","0","0","010509"
"0","0","3","0","0","010308"
"0","0","3","1","1","010308"
"0","1","3","0","0","010308"
"0","0","4","0","0","010308"
"0","0","3","1","0","010308"
"0","0","3","1","0","010308"
"1","0","3","0","0","010308"
"0","0","3","0","0","010114"
"0","1","6","1","0","010114"
"0","0","3","0","0","010114"
"0","1","4","1","1","010114"
"0","0","4","0","0","010114"
"0","0","4","0","0","010114"
"0","0","3","1","0","010114"
"0","1","3","1","1","010506"
"0","1","3","0","0","010506"
"0","0","4","0","1","010506"
"0","1","4","0","0","010506"
"1","1","3","1","0","010506"
"0","1","4","1","1","010506"
"1","0","3","0","0","010506"
"1","0","1","1","0","010506"
"0","0","3","1","0","010507"
"0","1","3","1","0","010507"
"1","0","2","0","0","010507"
"0","0","3","0","0","010507"
"1","0","1","1","0","010507"
"0","0","3","0","0","010507"
"0","0","3","1","0","010507"
"0","0","3","0","0","010507"
"0","0","4","0","0","010120"
"0","0","3","1","0","010120"
"0","0","3","0","0","010120"
"0","1","3","0","0","010120"
"1","1","4","0","1","010120"
"0","0","3","1","0","010120"
"1","0","3","1","0","010120"
"0","0","3","1","0","010506"
"0","0","4","1","0","010506"
"1","0","3","1","0","010506"
"1","1","4","0","0","010506"
"0","0","3","1","0","010506"
"0","0","3","1","1","010506"
"1","0","3","1","0","010506"
"0","0","3","1","0","010506"
"0","0","4","1","1","010521"
"1","0","3","1","0","010521"
"0","0","1","1","0","010521"
"1","0","2","1","0","010521"
"0","0","1","0","0","010521"
"1","0","3","0","0","010521"
"0","1","3","1","0","010521"
"0","0","3","1","0","010521"
"0","0","3","1","0","010110"
"0","0","3","1","0","010110"
"0","0","3","1","0","010110"
"0","0","3","1","0","010110"
"0","0","3","1","0","010110"
"0","0","3","0","0","010110"
"1","1","3","1","0","010110"
"0","0","3","1","0","010110"
"0","0","3","0","0","010504"
"0","1","4","0","1","010504"
"1","0","3","1","0","010504"
"0","1","3","0","0","010504"
"0","1","3","0","0","010504"
"0","1","3","0","0","010504"
"0","0","3","1","0","010504"
"0","1","3","0","0","010504"
"1","0","3","0","0","010114"
"0","0","1","0","0","010114"
"1","0","3","1","0","010114"
"0","1","3","0","0","010114"
"0","1","3","0","0","010114"
"0","1","3","0","0","010114"
"1","0","3","0","1","010114"
"1","0","3","0","1","010114"
"1","0","3","1","0","010109"
"0","0","3","0","0","010109"
"1","1","3","0","0","010109"
"0","1","3","0","0","010109"
"0","0","1","0","0","010109"
"1","0","3","0","0","010109"
"0","0","3","0","0","010109"
"0","0","3","1","0","010109"
"0","0","1","0","0","010113"
"0","1","3","1","0","010113"
"0","1","3","0","0","010113"
"0","0","3","1","0","010113"
"0","0","3","1","0","010113"
"0","1","4","0","0","010113"
"0","1","3","0","0","010113"
"0","0","3","1","0","010113"
"0","1","4","0","1","010607"
"0","0","3","1","0","010607"
"0","1","3","0","1","010607"
"0","1","4","1","1","010607"
"0","0","3","0","1","010607"
"0","1","3","1","0","010607"
"0","1","3","1","0","010607"
"0","1","3","1","0","010607"
"1","0","3","0","0","010205"
"1","0","3","0","0","010205"
"1","0","3","0","0","010205"
"1","0","3","0","0","010205"
"1","0","4","0","0","010205"
"1","0","2","0","0","010205"
"1","0","3","0","0","010205"
"1","0","4","0","0","010205"
"0","1","1","0","0","010701"
"0","0","1","1","0","010701"
"1","0","3","0","0","010701"
"0","0","3","1","0","010701"
"0","0","3","1","0","010701"
"0","0","3","1","0","010701"
"0","0","1","1","0","010701"
"0","0","3","0","0","010701"
"0","1","4","1","0","010705"
"1","1","3","0","0","010705"
"1","0","4","1","1","010705"
"0","1","4","1","0","010705"
"0","0","1","1","0","010705"
"0","1","3","1","1","010705"
"0","0","4","0","0","010705"
"0","1","3","1","0","010705"
"0","1","3","1","0","010609"
"0","1","3","0","0","010609"
"0","0","3","1","0","010609"
"1","0","4","0","0","010609"
"0","0","3","1","0","010609"
"0","0","3","1","1","010609"
"0","0","3","0","0","010609"
"1","0","3","1","0","010609"
"0","0","1","1","0","010704"
"0","0","4","0","0","010704"
"0","0","2","0","1","010704"
"1","0","1","1","0","010704"
"1","1","3","0","0","010704"
"0","0","3","0","0","010704"
"1","0","3","1","0","010704"
"0","0","4","0","0","010704"
"0","0","3","1","0","010608"
"0","0","3","0","1","010608"
"0","0","3","1","0","010608"
"0","1","5","1","1","010608"
"0","0","3","1","0","010608"
"0","1","3","1","0","010608"
"0","0","3","1","0","010608"
"0","1","3","1","0","010608"
"1","0","3","0","0","010205"
"0","0","3","0","0","010205"
"1","0","1","1","0","010205"
"0","0","3","0","0","010205"
"1","0","3","0","0","010205"
"1","0","3","0","0","010205"
"1","0","3","0","0","010205"
"1","0","3","0","0","010205"
"1","0","3","1","0","010701"
"1","0","3","1","1","010701"
"0","0","3","0","0","010701"
"0","0","1","1","0","010701"
"0","0","3","1","1","010701"
"0","1","4","0","0","010701"
"0","0","3","0","0","010701"
"0","0","3","1","0","010701"
"0","0","3","1","0","010307"
"0","0","3","1","0","010307"
"0","0","1","1","0","010307"
"0","0","4","0","1","010307"
"1","0","3","0","1","010307"
"1","0","3","1","0","010307"
"1","0","4","0","0","010307"
"1","0","3","1","0","010307"
"0","1","4","1","0","010602"
"0","0","3","1","0","010602"
"0","1","3","0","0","010602"
"0","0","3","0","0","010602"
"0","1","4","0","0","010602"
"0","1","3","0","0","010602"
"1","0","3","0","0","010602"
"0","0","3","1","0","010602"
"0","0","1","0","0","010401"
"0","0","3","0","0","010401"
"1","0","4","0","0","010401"
"1","0","3","0","0","010401"
"1","0","1","0","0","010401"
"0","0","3","0","0","010401"
"1","0","1","0","0","010401"
"0","0","3","0","0","010401"
"0","0","1","0","0","010701"
"1","0","3","0","0","010701"
"0","1","3","0","0","010701"
"1","0","3","0","0","010701"
"0","0","3","1","0","010701"
"0","0","3","0","0","010701"
"0","0","3","0","0","010701"
"0","0","3","0","0","010701"
"0","0","3","0","1","010522"
"0","1","3","0","0","010522"
"0","0","3","1","0","010522"
"0","0","3","1","0","010522"
"0","1","3","1","0","010522"
"0","1","2","1","1","010522"
"0","1","3","0","0","010522"
"1","0","3","1","0","010522"
"0","1","3","0","0","010205"
"1","0","3","0","0","010205"
"0","0","3","0","0","010205"
"1","0","1","0","0","010205"
"1","0","3","0","0","010205"
"1","0","1","0","0","010205"
"0","0","4","0","1","010205"
"1","0","1","0","0","010205"
"0","1","4","0","0","010701"
"0","1","4","0","0","010701"
"0","0","3","1","0","010701"
"0","1","5","0","0","010701"
"0","1","4","1","0","010701"
"0","0","4","1","1","010701"
"0","0","3","0","1","010701"
"0","1","4","1","0","010701"
"1","0","1","0","0","010706"
"0","0","3","1","0","010706"
"0","1","3","1","0","010706"
"1","0","3","0","0","010706"
"0","1","5","0","1","010706"
"0","0","3","0","0","010706"
"1","0","2","1","0","010706"
"0","0","1","1","0","010706"
"0","1","3","0","0","010609"
"0","1","4","1","0","010609"
"0","1","4","0","0","010609"
"0","1","3","1","0","010609"
"0","0","4","1","0","010609"
"0","0","3","1","1","010609"
"0","0","3","1","1","010609"
"0","0","3","1","0","010609"
"0","0","3","1","1","010206"
"0","1","3","1","0","010206"
"0","0","4","0","1","010206"
"0","1","5","0","0","010206"
"0","0","4","0","0","010206"
"0","0","1","1","0","010206"
"0","1","4","0","0","010206"
"0","1","4","0","1","010206"
"0","0","3","1","0","010604"
"0","1","4","1","0","010604"
"0","0","3","1","1","010604"
"1","0","1","1","0","010604"
"0","0","3","1","0","010604"
"0","1","4","1","0","010604"
"0","0","3","1","0","010604"
"0","1","3","1","1","010604"
"0","1","4","0","0","010604"
"0","1","3","1","0","010604"
"0","0","3","0","0","010604"
"0","0","3","1","0","010604"
"0","0","1","1","0","010604"
"1","1","4","0","1","010604"
"0","0","3","1","0","010604"
"1","0","1","0","0","010205"
"1","0","3","0","0","010205"
"0","0","3","0","0","010205"
"1","0","3","0","0","010205"
